component_id,lot_id,hour,parameter_name,value,is_defective
C_00520,LOT_012,24,iddq_ua,24.6786,False
C_00520,LOT_012,96,iddq_ua,24.5589,False
C_00520,LOT_012,168,iddq_ua,24.1125,False
C_00520,LOT_012,0,prop_delay_ns,3.7031,False
C_00520,LOT_012,24,prop_delay_ns,3.7946,False
C_00520,LOT_012,96,prop_delay_ns,3.8396,False
C_00520,LOT_012,168,prop_delay_ns,3.899,False
C_00521,LOT_013,0,leakage_ua,11.8578,False
C_00521,LOT_013,24,leakage_ua,12.7758,False
C_00521,LOT_013,96,leakage_ua,13.4865,False
C_00521,LOT_013,168,leakage_ua,14.5738,False
C_00521,LOT_013,0,iddq_ua,22.6458,False
C_00521,LOT_013,24,iddq_ua,22.5942,False
C_00521,LOT_013,96,iddq_ua,22.9728,False
C_00521,LOT_013,168,iddq_ua,22.9179,False
C_00521,LOT_013,0,prop_delay_ns,4.5465,False
C_00521,LOT_013,24,prop_delay_ns,4.4638,False
C_00521,LOT_013,96,prop_delay_ns,4.4767,False
C_00521,LOT_013,168,prop_delay_ns,4.6411,False
C_00522,LOT_013,0,leakage_ua,11.8878,False
C_00522,LOT_013,24,leakage_ua,12.4443,False
C_00522,LOT_013,96,leakage_ua,12.8113,False
C_00522,LOT_013,168,leakage_ua,13.637,False
C_00522,LOT_013,0,iddq_ua,25.5003,False
C_00522,LOT_013,24,iddq_ua,26.2226,False
C_00522,LOT_013,96,iddq_ua,25.5768,False
C_00522,LOT_013,168,iddq_ua,26.1401,False
C_00522,LOT_013,0,prop_delay_ns,4.4338,False
C_00522,LOT_013,24,prop_delay_ns,4.4372,False
C_00522,LOT_013,96,prop_delay_ns,4.5345,False
C_00522,LOT_013,168,prop_delay_ns,4.4358,False
C_00523,LOT_013,0,leakage_ua,12.8742,False
C_00523,LOT_013,24,leakage_ua,13.093,False
C_00523,LOT_013,96,leakage_ua,13.1776,False
C_00523,LOT_013,168,leakage_ua,13.2033,False
C_00523,LOT_013,0,iddq_ua,25.0074,False
C_00523,LOT_013,24,iddq_ua,24.964,False
C_00523,LOT_013,96,iddq_ua,24.6744,False
C_00523,LOT_013,168,iddq_ua,26.3306,False
C_00523,LOT_013,0,prop_delay_ns,4.5673,False
C_00523,LOT_013,24,prop_delay_ns,4.6114,False
C_00523,LOT_013,96,prop_delay_ns,4.5566,False
C_00523,LOT_013,168,prop_delay_ns,4.5962,False
C_00524,LOT_013,0,leakage_ua,12.6165,False
C_00524,LOT_013,24,leakage_ua,12.4873,False
C_00524,LOT_013,96,leakage_ua,13.2714,False
C_00524,LOT_013,168,leakage_ua,13.7833,False
C_00524,LOT_013,0,iddq_ua,23.5893,False
C_00524,LOT_013,24,iddq_ua,23.5238,False
C_00524,LOT_013,96,iddq_ua,25.0368,False
C_00524,LOT_013,168,iddq_ua,24.5111,False
C_00524,LOT_013,0,prop_delay_ns,4.4897,False
C_00524,LOT_013,24,prop_delay_ns,4.4084,False
C_00524,LOT_013,96,prop_delay_ns,4.3444,False
C_00524,LOT_013,168,prop_delay_ns,4.4311,False
C_00525,LOT_013,0,leakage_ua,12.3523,False
C_00525,LOT_013,24,leakage_ua,12.4027,False
C_00525,LOT_013,96,leakage_ua,12.9523,False
C_00525,LOT_013,168,leakage_ua,12.9436,False
C_00525,LOT_013,0,iddq_ua,28.2238,False
C_00525,LOT_013,24,iddq_ua,27.9665,False
C_00525,LOT_013,96,iddq_ua,28.5812,False
C_00525,LOT_013,168,iddq_ua,28.8456,False
C_00525,LOT_013,0,prop_delay_ns,4.3138,False
C_00525,LOT_013,24,prop_delay_ns,4.2516,False
C_00525,LOT_013,96,prop_delay_ns,4.2609,False
C_00525,LOT_013,168,prop_delay_ns,4.0782,False
C_00526,LOT_013,0,leakage_ua,13.3048,False
C_00526,LOT_013,24,leakage_ua,14.2524,False
C_00526,LOT_013,96,leakage_ua,15.79,False
C_00526,LOT_013,168,leakage_ua,17.7737,False
C_00526,LOT_013,0,iddq_ua,23.0416,False
C_00526,LOT_013,24,iddq_ua,22.751,False
C_00526,LOT_013,96,iddq_ua,23.0558,False
C_00526,LOT_013,168,iddq_ua,23.1692,False
C_00526,LOT_013,0,prop_delay_ns,3.9961,False
C_00526,LOT_013,24,prop_delay_ns,4.0828,False
C_00526,LOT_013,96,prop_delay_ns,4.0508,False
C_00526,LOT_013,168,prop_delay_ns,4.198,False
C_00527,LOT_013,0,leakage_ua,10.8799,False
C_00527,LOT_013,24,leakage_ua,11.3866,False
C_00527,LOT_013,96,leakage_ua,11.6559,False
C_00527,LOT_013,168,leakage_ua,12.1452,False
C_00527,LOT_013,0,iddq_ua,23.8608,False
C_00527,LOT_013,24,iddq_ua,24.8942,False
C_00527,LOT_013,96,iddq_ua,25.1073,False
C_00527,LOT_013,168,iddq_ua,24.715,False
C_00527,LOT_013,0,prop_delay_ns,4.7099,False
C_00527,LOT_013,24,prop_delay_ns,4.7422,False
C_00527,LOT_013,96,prop_delay_ns,4.685,False
C_00527,LOT_013,168,prop_delay_ns,4.6393,False
C_00528,LOT_013,0,leakage_ua,12.048,False
C_00528,LOT_013,24,leakage_ua,12.1044,False
C_00528,LOT_013,96,leakage_ua,12.1075,False
C_00528,LOT_013,168,leakage_ua,11.8874,False
C_00528,LOT_013,0,iddq_ua,26.2159,False
C_00528,LOT_013,24,iddq_ua,25.131,False
C_00528,LOT_013,96,iddq_ua,24.5043,False
C_00528,LOT_013,168,iddq_ua,25.7141,False
C_00528,LOT_013,0,prop_delay_ns,4.4092,False
C_00528,LOT_013,24,prop_delay_ns,4.5231,False
C_00528,LOT_013,96,prop_delay_ns,4.4635,False
C_00528,LOT_013,168,prop_delay_ns,4.6387,False
C_00529,LOT_013,0,leakage_ua,11.5886,False
C_00529,LOT_013,24,leakage_ua,11.7698,False
C_00529,LOT_013,96,leakage_ua,12.0178,False
C_00529,LOT_013,168,leakage_ua,12.16,False
C_00529,LOT_013,0,iddq_ua,23.637,False
C_00529,LOT_013,24,iddq_ua,22.2876,False
C_00529,LOT_013,96,iddq_ua,22.9751,False
C_00529,LOT_013,168,iddq_ua,23.3986,False
C_00529,LOT_013,0,prop_delay_ns,4.3089,False
C_00529,LOT_013,24,prop_delay_ns,4.4231,False
C_00529,LOT_013,96,prop_delay_ns,4.5382,False
C_00529,LOT_013,168,prop_delay_ns,4.5233,False
C_00530,LOT_013,0,leakage_ua,11.8584,False
C_00530,LOT_013,24,leakage_ua,12.0935,False
C_00530,LOT_013,96,leakage_ua,12.2284,False
C_00530,LOT_013,168,leakage_ua,12.945,False
C_00530,LOT_013,0,iddq_ua,24.53,False
C_00530,LOT_013,24,iddq_ua,23.8305,False
C_00530,LOT_013,96,iddq_ua,24.8153,False
C_00530,LOT_013,168,iddq_ua,25.0678,False
C_00530,LOT_013,0,prop_delay_ns,4.6154,False
C_00530,LOT_013,24,prop_delay_ns,4.5748,False
C_00530,LOT_013,96,prop_delay_ns,4.6568,False
C_00530,LOT_013,168,prop_delay_ns,4.7496,False
C_00531,LOT_013,0,leakage_ua,11.5066,False
C_00531,LOT_013,24,leakage_ua,11.6492,False
C_00531,LOT_013,96,leakage_ua,12.008,False
C_00531,LOT_013,168,leakage_ua,12.8638,False
C_00531,LOT_013,0,iddq_ua,21.8887,False
C_00531,LOT_013,24,iddq_ua,22.5326,False
C_00531,LOT_013,96,iddq_ua,23.0128,False
C_00531,LOT_013,168,iddq_ua,23.8552,False
C_00531,LOT_013,0,prop_delay_ns,4.513,False
C_00531,LOT_013,24,prop_delay_ns,4.3367,False
C_00531,LOT_013,96,prop_delay_ns,4.396,False
C_00531,LOT_013,168,prop_delay_ns,4.3219,False
C_00532,LOT_013,0,leakage_ua,13.0873,False
C_00532,LOT_013,24,leakage_ua,13.4205,False
C_00532,LOT_013,96,leakage_ua,13.5629,False
C_00532,LOT_013,168,leakage_ua,13.6321,False
C_00532,LOT_013,0,iddq_ua,24.2071,False
C_00532,LOT_013,24,iddq_ua,23.7209,False
C_00532,LOT_013,96,iddq_ua,25.2851,False
C_00532,LOT_013,168,iddq_ua,24.3845,False
C_00532,LOT_013,0,prop_delay_ns,4.4604,False
C_00532,LOT_013,24,prop_delay_ns,4.5762,False
C_00532,LOT_013,96,prop_delay_ns,4.4441,False
C_00532,LOT_013,168,prop_delay_ns,4.4863,False
C_00533,LOT_013,0,leakage_ua,12.2463,False
C_00533,LOT_013,24,leakage_ua,12.6767,False
C_00533,LOT_013,96,leakage_ua,12.8125,False
C_00533,LOT_013,168,leakage_ua,13.857,False
C_00533,LOT_013,0,iddq_ua,21.4687,False
C_00533,LOT_013,24,iddq_ua,22.1019,False
C_00533,LOT_013,96,iddq_ua,22.3603,False
C_00533,LOT_013,168,iddq_ua,22.5182,False
C_00533,LOT_013,0,prop_delay_ns,4.2071,False
C_00533,LOT_013,24,prop_delay_ns,4.0919,False
C_00533,LOT_013,96,prop_delay_ns,4.2032,False
C_00533,LOT_013,168,prop_delay_ns,4.3279,False
C_00534,LOT_013,0,leakage_ua,11.3055,False
C_00534,LOT_013,24,leakage_ua,11.2894,False
C_00534,LOT_013,96,leakage_ua,11.8484,False
C_00534,LOT_013,168,leakage_ua,12.2393,False
C_00534,LOT_013,0,iddq_ua,23.5462,False
C_00534,LOT_013,24,iddq_ua,23.0121,False
C_00534,LOT_013,96,iddq_ua,23.3391,False
C_00534,LOT_013,168,iddq_ua,23.4349,False
C_00534,LOT_013,0,prop_delay_ns,4.1131,False
C_00534,LOT_013,24,prop_delay_ns,4.2319,False
C_00534,LOT_013,96,prop_delay_ns,4.2596,False
C_00534,LOT_013,168,prop_delay_ns,4.0309,False
C_00535,LOT_013,0,leakage_ua,11.7733,False
C_00535,LOT_013,24,leakage_ua,12.7221,False
C_00535,LOT_013,96,leakage_ua,12.7907,False
C_00535,LOT_013,168,leakage_ua,12.6918,False
C_00535,LOT_013,0,iddq_ua,23.124,False
C_00535,LOT_013,24,iddq_ua,22.8689,False
C_00535,LOT_013,96,iddq_ua,24.0332,False
C_00535,LOT_013,168,iddq_ua,24.3968,False
C_00535,LOT_013,0,prop_delay_ns,4.4005,False
C_00535,LOT_013,24,prop_delay_ns,4.3246,False
C_00535,LOT_013,96,prop_delay_ns,4.3842,False
C_00535,LOT_013,168,prop_delay_ns,4.4306,False
C_00536,LOT_013,0,leakage_ua,12.1984,False
C_00536,LOT_013,24,leakage_ua,12.252,False
C_00536,LOT_013,96,leakage_ua,13.239,False
C_00536,LOT_013,168,leakage_ua,12.8271,False
C_00536,LOT_013,0,iddq_ua,24.6358,False
C_00536,LOT_013,24,iddq_ua,24.8606,False
C_00536,LOT_013,96,iddq_ua,26.9987,False
C_00536,LOT_013,168,iddq_ua,26.3111,False
C_00536,LOT_013,0,prop_delay_ns,4.3937,False
C_00536,LOT_013,24,prop_delay_ns,4.6597,False
C_00536,LOT_013,96,prop_delay_ns,4.5326,False
C_00536,LOT_013,168,prop_delay_ns,4.4613,False
C_00537,LOT_013,0,leakage_ua,11.7782,False
C_00537,LOT_013,24,leakage_ua,11.3892,False
C_00537,LOT_013,96,leakage_ua,12.4748,False
C_00537,LOT_013,168,leakage_ua,12.6149,False
C_00537,LOT_013,0,iddq_ua,23.8129,False
C_00537,LOT_013,24,iddq_ua,23.3442,False
C_00537,LOT_013,96,iddq_ua,24.2128,False
C_00537,LOT_013,168,iddq_ua,24.6764,False
C_00537,LOT_013,0,prop_delay_ns,4.7826,False
C_00537,LOT_013,24,prop_delay_ns,4.6695,False
C_00537,LOT_013,96,prop_delay_ns,4.6256,False
C_00537,LOT_013,168,prop_delay_ns,4.6079,False
C_00538,LOT_013,0,leakage_ua,11.2921,False
C_00538,LOT_013,24,leakage_ua,11.895,False
C_00538,LOT_013,96,leakage_ua,12.2832,False
C_00538,LOT_013,168,leakage_ua,12.9186,False
C_00538,LOT_013,0,iddq_ua,25.7363,False
C_00538,LOT_013,24,iddq_ua,25.0567,False
C_00538,LOT_013,96,iddq_ua,26.5136,False
C_00538,LOT_013,168,iddq_ua,26.6709,False
C_00538,LOT_013,0,prop_delay_ns,4.7417,False
C_00538,LOT_013,24,prop_delay_ns,4.6417,False
C_00538,LOT_013,96,prop_delay_ns,4.7205,False
C_00538,LOT_013,168,prop_delay_ns,4.6885,False
C_00539,LOT_013,0,leakage_ua,11.9653,False
C_00539,LOT_013,24,leakage_ua,12.4818,False
C_00539,LOT_013,96,leakage_ua,12.3879,False
C_00539,LOT_013,168,leakage_ua,12.9157,False
C_00539,LOT_013,0,iddq_ua,22.9531,False
C_00539,LOT_013,24,iddq_ua,24.5328,False
C_00539,LOT_013,96,iddq_ua,25.3441,False
C_00539,LOT_013,168,iddq_ua,25.1683,False
C_00539,LOT_013,0,prop_delay_ns,4.7035,False
C_00539,LOT_013,24,prop_delay_ns,4.915,False
C_00539,LOT_013,96,prop_delay_ns,4.7095,False
C_00539,LOT_013,168,prop_delay_ns,4.7174,False
C_00540,LOT_013,0,leakage_ua,12.7495,False
C_00540,LOT_013,24,leakage_ua,13.0769,False
C_00540,LOT_013,96,leakage_ua,13.6592,False
C_00540,LOT_013,168,leakage_ua,13.4185,False
C_00540,LOT_013,0,iddq_ua,25.946,False
C_00540,LOT_013,24,iddq_ua,26.0398,False
C_00540,LOT_013,96,iddq_ua,26.7936,False
C_00540,LOT_013,168,iddq_ua,26.6133,False
C_00540,LOT_013,0,prop_delay_ns,3.8092,False
C_00540,LOT_013,24,prop_delay_ns,3.9425,False
C_00540,LOT_013,96,prop_delay_ns,3.8026,False
C_00540,LOT_013,168,prop_delay_ns,3.9497,False
C_00541,LOT_013,0,leakage_ua,11.9117,False
C_00541,LOT_013,24,leakage_ua,12.2989,False
C_00541,LOT_013,96,leakage_ua,12.6518,False
C_00541,LOT_013,168,leakage_ua,12.6907,False
C_00541,LOT_013,0,iddq_ua,25.7787,False
C_00541,LOT_013,24,iddq_ua,24.8156,False
C_00541,LOT_013,96,iddq_ua,25.1397,False
C_00541,LOT_013,168,iddq_ua,25.3484,False
C_00541,LOT_013,0,prop_delay_ns,4.1055,False
C_00541,LOT_013,24,prop_delay_ns,4.128,False
C_00541,LOT_013,96,prop_delay_ns,4.1157,False
C_00541,LOT_013,168,prop_delay_ns,4.0693,False
C_00542,LOT_013,0,leakage_ua,12.8521,False
C_00542,LOT_013,24,leakage_ua,13.0484,False
C_00542,LOT_013,96,leakage_ua,13.8375,False
C_00542,LOT_013,168,leakage_ua,13.6891,False
C_00542,LOT_013,0,iddq_ua,24.2923,False
C_00542,LOT_013,24,iddq_ua,24.2553,False
C_00542,LOT_013,96,iddq_ua,25.2249,False
C_00542,LOT_013,168,iddq_ua,24.8054,False
C_00542,LOT_013,0,prop_delay_ns,4.6021,False
C_00542,LOT_013,24,prop_delay_ns,4.4364,False
C_00542,LOT_013,96,prop_delay_ns,4.6129,False
C_00542,LOT_013,168,prop_delay_ns,4.5741,False
C_00543,LOT_013,0,leakage_ua,12.461,False
C_00543,LOT_013,24,leakage_ua,12.2448,False
C_00543,LOT_013,96,leakage_ua,12.4634,False
C_00543,LOT_013,168,leakage_ua,12.9957,False
C_00543,LOT_013,0,iddq_ua,25.2229,False
C_00543,LOT_013,24,iddq_ua,25.5817,False
C_00543,LOT_013,96,iddq_ua,26.0602,False
C_00543,LOT_013,168,iddq_ua,26.4078,False
C_00543,LOT_013,0,prop_delay_ns,4.6855,False
C_00543,LOT_013,24,prop_delay_ns,4.7884,False
C_00543,LOT_013,96,prop_delay_ns,4.5724,False
C_00543,LOT_013,168,prop_delay_ns,4.5888,False
C_00544,LOT_013,0,leakage_ua,13.0239,False
C_00544,LOT_013,24,leakage_ua,13.2063,False
C_00544,LOT_013,96,leakage_ua,13.6108,False
C_00544,LOT_013,168,leakage_ua,13.394,False
C_00544,LOT_013,0,iddq_ua,22.0831,False
C_00544,LOT_013,24,iddq_ua,23.1633,False
C_00544,LOT_013,96,iddq_ua,22.9016,False
C_00544,LOT_013,168,iddq_ua,23.1016,False
C_00544,LOT_013,0,prop_delay_ns,4.4006,False
C_00544,LOT_013,24,prop_delay_ns,4.3748,False
C_00544,LOT_013,96,prop_delay_ns,4.4918,False
C_00544,LOT_013,168,prop_delay_ns,4.5386,False
C_00545,LOT_013,0,leakage_ua,10.7093,False
C_00545,LOT_013,24,leakage_ua,11.4722,False
C_00545,LOT_013,96,leakage_ua,11.5225,False
C_00545,LOT_013,168,leakage_ua,12.2348,False
C_00545,LOT_013,0,iddq_ua,22.9535,False
C_00545,LOT_013,24,iddq_ua,24.0065,False
C_00545,LOT_013,96,iddq_ua,24.9156,False
C_00545,LOT_013,168,iddq_ua,25.4514,False
C_00545,LOT_013,0,prop_delay_ns,3.9545,False
C_00545,LOT_013,24,prop_delay_ns,3.9499,False
C_00545,LOT_013,96,prop_delay_ns,4.029,False
C_00545,LOT_013,168,prop_delay_ns,4.0677,False
C_00546,LOT_013,0,leakage_ua,12.7891,False
C_00546,LOT_013,24,leakage_ua,12.5422,False
C_00546,LOT_013,96,leakage_ua,13.0643,False
C_00546,LOT_013,168,leakage_ua,13.7014,False
C_00546,LOT_013,0,iddq_ua,24.2384,False
C_00546,LOT_013,24,iddq_ua,26.4283,False
C_00546,LOT_013,96,iddq_ua,25.9601,False
C_00546,LOT_013,168,iddq_ua,27.0058,False
C_00546,LOT_013,0,prop_delay_ns,3.9158,False
C_00546,LOT_013,24,prop_delay_ns,3.9117,False
C_00546,LOT_013,96,prop_delay_ns,3.9347,False
C_00546,LOT_013,168,prop_delay_ns,3.8378,False
C_00547,LOT_013,0,leakage_ua,11.9372,False
C_00547,LOT_013,24,leakage_ua,11.8437,False
C_00547,LOT_013,96,leakage_ua,12.6044,False
C_00547,LOT_013,168,leakage_ua,13.5424,False
C_00547,LOT_013,0,iddq_ua,27.0851,False
C_00547,LOT_013,24,iddq_ua,26.6162,False
C_00547,LOT_013,96,iddq_ua,26.632,False
C_00547,LOT_013,168,iddq_ua,26.8511,False
C_00547,LOT_013,0,prop_delay_ns,4.5505,False
C_00547,LOT_013,24,prop_delay_ns,4.4849,False
C_00547,LOT_013,96,prop_delay_ns,4.6904,False
C_00547,LOT_013,168,prop_delay_ns,4.4595,False
C_00548,LOT_013,0,leakage_ua,11.118,False
C_00548,LOT_013,24,leakage_ua,11.988,False
C_00548,LOT_013,96,leakage_ua,13.1134,False
C_00548,LOT_013,168,leakage_ua,13.8911,False
C_00548,LOT_013,0,iddq_ua,27.0146,False
C_00548,LOT_013,24,iddq_ua,28.9259,False
C_00548,LOT_013,96,iddq_ua,28.5274,False
C_00548,LOT_013,168,iddq_ua,28.8645,False
C_00548,LOT_013,0,prop_delay_ns,4.2791,False
C_00548,LOT_013,24,prop_delay_ns,4.3735,False
C_00548,LOT_013,96,prop_delay_ns,4.2915,False
C_00548,LOT_013,168,prop_delay_ns,4.2257,False
C_00549,LOT_013,0,leakage_ua,12.0689,False
C_00549,LOT_013,24,leakage_ua,12.5138,False
C_00549,LOT_013,96,leakage_ua,13.1723,False
C_00549,LOT_013,168,leakage_ua,12.9721,False
C_00549,LOT_013,0,iddq_ua,24.3209,False
C_00549,LOT_013,24,iddq_ua,24.6906,False
C_00549,LOT_013,96,iddq_ua,24.5741,False
C_00549,LOT_013,168,iddq_ua,25.6522,False
C_00549,LOT_013,0,prop_delay_ns,4.4187,False
C_00549,LOT_013,24,prop_delay_ns,4.5588,False
C_00549,LOT_013,96,prop_delay_ns,4.6436,False
C_00549,LOT_013,168,prop_delay_ns,4.5893,False
C_00550,LOT_013,0,leakage_ua,12.1663,False
C_00550,LOT_013,24,leakage_ua,12.1139,False
C_00550,LOT_013,96,leakage_ua,12.7682,False
C_00550,LOT_013,168,leakage_ua,13.2826,False
C_00550,LOT_013,0,iddq_ua,24.8168,False
C_00550,LOT_013,24,iddq_ua,25.2064,False
C_00550,LOT_013,96,iddq_ua,25.2442,False
C_00550,LOT_013,168,iddq_ua,25.7289,False
C_00550,LOT_013,0,prop_delay_ns,4.8807,False
C_00550,LOT_013,24,prop_delay_ns,4.8678,False
C_00550,LOT_013,96,prop_delay_ns,4.8693,False
C_00550,LOT_013,168,prop_delay_ns,4.9477,False
C_00551,LOT_013,0,leakage_ua,12.0658,False
C_00551,LOT_013,24,leakage_ua,12.0192,False
C_00551,LOT_013,96,leakage_ua,11.842,False
C_00551,LOT_013,168,leakage_ua,12.6612,False
C_00551,LOT_013,0,iddq_ua,23.6923,False
C_00551,LOT_013,24,iddq_ua,25.0678,False
C_00551,LOT_013,96,iddq_ua,24.7739,False
C_00551,LOT_013,168,iddq_ua,23.8692,False
C_00551,LOT_013,0,prop_delay_ns,4.3909,False
C_00551,LOT_013,24,prop_delay_ns,4.4611,False
C_00551,LOT_013,96,prop_delay_ns,4.4487,False
C_00551,LOT_013,168,prop_delay_ns,4.34,False
C_00552,LOT_013,0,leakage_ua,12.0378,False
C_00552,LOT_013,24,leakage_ua,11.7114,False
C_00552,LOT_013,96,leakage_ua,12.3389,False
C_00552,LOT_013,168,leakage_ua,12.3971,False
C_00552,LOT_013,0,iddq_ua,23.4407,False
C_00552,LOT_013,24,iddq_ua,23.7332,False
C_00552,LOT_013,96,iddq_ua,23.5011,False
C_00552,LOT_013,168,iddq_ua,24.002,False
C_00552,LOT_013,0,prop_delay_ns,4.5562,False
C_00552,LOT_013,24,prop_delay_ns,4.5578,False
C_00552,LOT_013,96,prop_delay_ns,4.6935,False
C_00552,LOT_013,168,prop_delay_ns,4.6281,False
C_00553,LOT_013,0,leakage_ua,12.6045,False
C_00553,LOT_013,24,leakage_ua,13.485,False
C_00553,LOT_013,96,leakage_ua,13.8587,False
C_00553,LOT_013,168,leakage_ua,14.7999,False
C_00553,LOT_013,0,iddq_ua,25.341,False
C_00553,LOT_013,24,iddq_ua,24.7703,False
C_00553,LOT_013,96,iddq_ua,26.4839,False
C_00553,LOT_013,168,iddq_ua,26.3383,False
C_00553,LOT_013,0,prop_delay_ns,4.173,False
C_00553,LOT_013,24,prop_delay_ns,4.2587,False
C_00553,LOT_013,96,prop_delay_ns,4.2026,False
C_00553,LOT_013,168,prop_delay_ns,4.2642,False
C_00554,LOT_013,0,leakage_ua,11.5992,False
C_00554,LOT_013,24,leakage_ua,12.1815,False
C_00554,LOT_013,96,leakage_ua,12.9411,False
C_00554,LOT_013,168,leakage_ua,12.8761,False
C_00554,LOT_013,0,iddq_ua,23.0761,False
C_00554,LOT_013,24,iddq_ua,23.8442,False
C_00554,LOT_013,96,iddq_ua,23.9296,False
C_00554,LOT_013,168,iddq_ua,24.6434,False
C_00554,LOT_013,0,prop_delay_ns,4.1971,False
C_00554,LOT_013,24,prop_delay_ns,4.1722,False
C_00554,LOT_013,96,prop_delay_ns,4.1464,False
C_00554,LOT_013,168,prop_delay_ns,4.2561,False
C_00555,LOT_013,0,leakage_ua,11.627,False
C_00555,LOT_013,24,leakage_ua,12.2629,False
C_00555,LOT_013,96,leakage_ua,12.5021,False
C_00555,LOT_013,168,leakage_ua,12.6127,False
C_00555,LOT_013,0,iddq_ua,23.6121,False
C_00555,LOT_013,24,iddq_ua,22.9094,False
C_00555,LOT_013,96,iddq_ua,23.4041,False
C_00555,LOT_013,168,iddq_ua,23.6331,False
C_00555,LOT_013,0,prop_delay_ns,4.6733,False
C_00555,LOT_013,24,prop_delay_ns,4.5885,False
C_00555,LOT_013,96,prop_delay_ns,4.7944,False
C_00555,LOT_013,168,prop_delay_ns,4.6852,False
C_00556,LOT_013,0,leakage_ua,12.0911,False
C_00556,LOT_013,24,leakage_ua,12.0402,False
C_00556,LOT_013,96,leakage_ua,12.5731,False
C_00556,LOT_013,168,leakage_ua,13.3604,False
C_00556,LOT_013,0,iddq_ua,22.5299,False
C_00556,LOT_013,24,iddq_ua,23.2383,False
C_00556,LOT_013,96,iddq_ua,23.4697,False
C_00556,LOT_013,168,iddq_ua,24.2019,False
C_00556,LOT_013,0,prop_delay_ns,4.9114,False
C_00556,LOT_013,24,prop_delay_ns,4.9293,False
C_00556,LOT_013,96,prop_delay_ns,4.9329,False
C_00556,LOT_013,168,prop_delay_ns,4.8804,False
C_00557,LOT_013,0,leakage_ua,11.8465,False
C_00557,LOT_013,24,leakage_ua,11.9226,False
C_00557,LOT_013,96,leakage_ua,12.5624,False
C_00557,LOT_013,168,leakage_ua,12.0247,False
C_00557,LOT_013,0,iddq_ua,25.7412,False
C_00557,LOT_013,24,iddq_ua,25.7746,False
C_00557,LOT_013,96,iddq_ua,27.2147,False
C_00557,LOT_013,168,iddq_ua,27.6928,False
C_00557,LOT_013,0,prop_delay_ns,4.5016,False
C_00557,LOT_013,24,prop_delay_ns,4.1867,False
C_00557,LOT_013,96,prop_delay_ns,4.4277,False
C_00557,LOT_013,168,prop_delay_ns,4.3484,False
C_00558,LOT_013,0,leakage_ua,11.9574,False
C_00558,LOT_013,24,leakage_ua,12.4463,False
C_00558,LOT_013,96,leakage_ua,12.8501,False
C_00558,LOT_013,168,leakage_ua,13.4278,False
C_00558,LOT_013,0,iddq_ua,21.7338,False
C_00558,LOT_013,24,iddq_ua,22.0603,False
C_00558,LOT_013,96,iddq_ua,22.2142,False
C_00558,LOT_013,168,iddq_ua,23.29,False
C_00558,LOT_013,0,prop_delay_ns,4.4412,False
C_00558,LOT_013,24,prop_delay_ns,4.2176,False
C_00558,LOT_013,96,prop_delay_ns,4.3725,False
C_00558,LOT_013,168,prop_delay_ns,4.3462,False
C_00559,LOT_013,0,leakage_ua,12.7408,False
C_00559,LOT_013,24,leakage_ua,12.9898,False
C_00559,LOT_013,96,leakage_ua,13.712,False
C_00559,LOT_013,168,leakage_ua,14.0989,False
C_00559,LOT_013,0,iddq_ua,23.756,False
C_00559,LOT_013,24,iddq_ua,24.8242,False
C_00559,LOT_013,96,iddq_ua,24.4282,False
C_00559,LOT_013,168,iddq_ua,24.9319,False
C_00559,LOT_013,0,prop_delay_ns,4.7328,False
C_00559,LOT_013,24,prop_delay_ns,4.5948,False
C_00559,LOT_013,96,prop_delay_ns,4.6724,False
C_00559,LOT_013,168,prop_delay_ns,4.6662,False
C_00560,LOT_013,0,leakage_ua,11.8371,False
C_00560,LOT_013,24,leakage_ua,12.5168,False
C_00560,LOT_013,96,leakage_ua,12.9213,False
C_00560,LOT_013,168,leakage_ua,13.2748,False
C_00560,LOT_013,0,iddq_ua,26.4962,False
C_00560,LOT_013,24,iddq_ua,25.5833,False
C_00560,LOT_013,96,iddq_ua,25.6399,False
C_00560,LOT_013,168,iddq_ua,27.3479,False
C_00560,LOT_013,0,prop_delay_ns,4.3282,False
C_00560,LOT_013,24,prop_delay_ns,4.3663,False
C_00560,LOT_013,96,prop_delay_ns,4.4729,False
C_00560,LOT_013,168,prop_delay_ns,4.4014,False
C_00561,LOT_014,0,leakage_ua,10.6185,False
C_00561,LOT_014,24,leakage_ua,10.63,False
C_00561,LOT_014,96,leakage_ua,10.8587,False
C_00561,LOT_014,168,leakage_ua,10.5687,False
C_00561,LOT_014,0,iddq_ua,22.5143,False
C_00561,LOT_014,24,iddq_ua,22.9126,False
C_00561,LOT_014,96,iddq_ua,23.8294,False
C_00561,LOT_014,168,iddq_ua,23.4614,False
C_00561,LOT_014,0,prop_delay_ns,4.4064,False
C_00561,LOT_014,24,prop_delay_ns,4.4383,False
C_00561,LOT_014,96,prop_delay_ns,4.3707,False
C_00561,LOT_014,168,prop_delay_ns,4.3915,False
C_00562,LOT_014,0,leakage_ua,10.5985,False
C_00562,LOT_014,24,leakage_ua,10.8115,False
C_00562,LOT_014,96,leakage_ua,10.7577,False
C_00562,LOT_014,168,leakage_ua,11.127,False
C_00562,LOT_014,0,iddq_ua,22.264,False
C_00562,LOT_014,24,iddq_ua,22.6283,False
C_00562,LOT_014,96,iddq_ua,22.1387,False
