component_id,lot_id,is_defective,Value_0h_iddq_ua,Value_24h_iddq_ua,Value_96h_iddq_ua,Value_168h_iddq_ua,Value_0h_leakage_ua,Value_24h_leakage_ua,Value_96h_leakage_ua,Value_168h_leakage_ua,Value_0h_prop_delay_ns,Value_24h_prop_delay_ns,Value_96h_prop_delay_ns,Value_168h_prop_delay_ns,lot_mean_168h_iddq_ua,lot_std_168h_iddq_ua,zscore_168h_iddq_ua,flag_zscore_iddq_ua,iqr_lower_iddq_ua,iqr_upper_iddq_ua,flag_iqr_iddq_ua,lot_mean_168h_leakage_ua,lot_std_168h_leakage_ua,zscore_168h_leakage_ua,flag_zscore_leakage_ua,iqr_lower_leakage_ua,iqr_upper_leakage_ua,flag_iqr_leakage_ua,lot_mean_168h_prop_delay_ns,lot_std_168h_prop_delay_ns,zscore_168h_prop_delay_ns,flag_zscore_prop_delay_ns,iqr_lower_prop_delay_ns,iqr_upper_prop_delay_ns,flag_iqr_prop_delay_ns,if_score,flag_isoforest,flag_param_iddq_ua,flag_param_leakage_ua,flag_param_prop_delay_ns,flag_module_a,triggered_parameters,anomaly_score,flag_module_b,predicted_168h_iddq_ua,predicted_slope_iddq_ua,flag_param_b_iddq_ua,predicted_168h_leakage_ua,predicted_slope_leakage_ua,flag_param_b_leakage_ua,predicted_168h_prop_delay_ns,predicted_slope_prop_delay_ns,flag_param_b_prop_delay_ns,final_flag,explanation,triggered_parameters_all
C_00519,LOT_012,False,23.9553,24.2643,24.5082,23.4839,8.7697,8.8207,9.3749,9.3803,4.1406,4.1611,4.103,4.0454,25.5221775,8.120669445515372,-0.2509987032073617,False,14.865525000000002,31.73515,False,11.347385,5.582151060646047,-0.352388349693342,False,6.475375,13.073250000000002,False,4.565565,0.6660276553702171,-0.7809960979936521,False,3.2464749999999993,5.572725,False,0.27270841013302666,False,False,False,False,False,,17.9,False,24.46887,0.0014206261316935314,False,9.177842,0.002480153751373288,False,4.205071,0.0003053539752960188,False,False,No issues detected.,
C_00520,LOT_012,False,23.2175,24.6786,24.5589,24.1125,9.9074,10.4659,10.3442,10.3976,3.7031,3.7946,3.8396,3.899,25.5221775,8.120669445515372,-0.17359129188277614,False,14.865525000000002,31.73515,False,11.347385,5.582151060646047,-0.17014677490473998,False,6.475375,13.073250000000002,False,4.565565,0.6660276553702171,-1.0008067902668163,False,3.2464749999999993,5.572725,False,0.2014902255353715,False,False,False,False,False,,23.3,False,24.53851,-0.0009728516048855212,False,10.818556,0.00244899883270264,False,3.8267424,0.000223211185137431,False,False,No issues detected.,
C_00521,LOT_013,False,22.6458,22.5942,22.9728,22.9179,11.8578,12.7758,13.4865,14.5738,4.5465,4.4638,4.4767,4.6411,25.20018,1.5765234491575406,-1.4476663834081251,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,1.356888466443074,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.7892618143126934,False,3.6609250000000007,5.277299999999999,False,0.1169416251970471,False,False,False,False,False,,31.2,False,23.580587,0.006849912410312224,False,14.1139145,0.00929246173434787,False,4.5585756,0.0006581640985276965,False,False,No issues detected.,
C_00522,LOT_013,False,25.5003,26.2226,25.5768,26.1401,11.8878,12.4443,12.8113,13.637,4.4338,4.4372,4.5345,4.4358,25.20018,1.5765234491575406,0.5961979192268109,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.41519328491061064,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.02339403843014884,False,3.6609250000000007,5.277299999999999,False,0.18094719098381673,False,False,False,False,False,,20.9,False,26.96003,0.005121038903130426,False,13.244388,0.005556164073944091,False,4.4136076,-0.0001638361295064277,False,False,No issues detected.,
C_00523,LOT_013,False,25.0074,24.964,24.6744,26.3306,12.8742,13.093,13.1776,13.2033,4.5673,4.6114,4.5566,4.5962,25.20018,1.5765234491575406,0.7170334197084556,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.020772983482460868,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.6115304563577306,False,3.6609250000000007,5.277299999999999,False,0.15327279779269887,False,False,False,False,False,,23.3,False,25.832209,0.006029226620992034,False,13.897079,0.005583885192871094,False,4.6498246,0.000266837633980647,False,False,No issues detected.,
C_00524,LOT_013,False,23.5893,23.5238,25.0368,24.5111,12.6165,12.4873,13.2714,13.7833,4.4897,4.4084,4.3444,4.4311,25.20018,1.5765234491575406,-0.4370883289863083,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.5622577651179116,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.04199843447443453,False,3.6609250000000007,5.277299999999999,False,0.17241686095089154,False,False,False,False,False,,21.1,False,24.579443,0.007330854013231056,False,13.337688,0.005905475319756406,False,4.4974704,0.0006185442977481396,False,False,No issues detected.,
C_00525,LOT_013,False,28.2238,27.9665,28.5812,28.8456,12.3523,12.4027,12.9523,12.9436,4.3138,4.2516,4.2609,4.0782,25.20018,1.5765234491575406,2.312315748901822,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.28183002729542117,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-1.4389114906505178,False,3.6609250000000007,5.277299999999999,False,0.05090864648463411,False,False,False,False,False,,41.7,False,28.91461,0.0065840965906778974,False,13.111415,0.0049216313150193996,False,4.30516,0.00037194476127624633,False,False,No issues detected.,
C_00526,LOT_013,False,23.0416,22.751,23.0558,23.1692,13.3048,14.2524,15.79,17.7737,3.9961,4.0828,4.0508,4.198,25.20018,1.5765234491575406,-1.2882650119066168,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,4.573509315488474,True,10.783325000000001,15.533324999999998,True,4.44171,0.2526284641980727,-0.9646973106281443,False,3.6609250000000007,5.277299999999999,False,-0.0747513105716695,True,False,True,False,True,leakage_ua,66.9,True,23.986542,0.00858015102810329,False,17.185476,0.020368585438198514,True,4.1248174,0.0002917873011695031,False,True,"[Module A - leakage current] Flagged because 168h leakage current is 4.6sigma from its lot's mean (17.77uA vs lot mean 13.22uA); and 168h leakage current (17.77uA) falls outside the lot's normal IQR range [10.78, 15.53]uA. [Module B - leakage current] The strongest driver was Value_24h_leakage_ua (14.252), which pushed the predicted 168h value up by 2.91uA relative to baseline.",leakage current
C_00527,LOT_013,False,23.8608,24.8942,25.1073,24.715,10.8799,11.3866,11.6559,12.1452,4.7099,4.7422,4.685,4.6393,25.20018,1.5765234491575406,-0.3077531135101538,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-1.0844020095066915,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.7821367264659491,False,3.6609250000000007,5.277299999999999,False,0.08802944793116568,False,False,False,False,False,,29.6,False,25.25964,0.0025377759721543955,False,12.367644,0.006812807708316382,False,4.753419,7.790918350219439e-05,False,False,No issues detected.,
C_00528,LOT_013,False,26.2159,25.131,24.5043,25.7141,12.048,12.1044,12.1075,11.8874,4.4092,4.5231,4.4635,4.6387,25.20018,1.5765234491575406,0.3259830992521084,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-1.3435491250052722,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.7797616971836987,False,3.6609250000000007,5.277299999999999,False,0.14585838089320652,False,False,False,False,False,,28.9,False,26.574038,0.010021094110276962,False,12.972948,0.006031583849589029,False,4.523417,2.2013611263675217e-06,False,False,No issues detected.,
C_00529,LOT_013,False,23.637,22.2876,22.9751,23.3986,11.5886,11.7698,12.0178,12.16,4.3089,4.4231,4.5382,4.5233,25.20018,1.5765234491575406,-1.1427549656573304,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-1.0695246731630965,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.3229643985644857,False,3.6609250000000007,5.277299999999999,False,0.13535164610108869,False,False,False,False,False,,27.8,False,24.071177,0.012385948117574049,False,12.582741,0.005645422108968099,False,4.389035,-0.00023656093809339604,False,False,No issues detected.,
C_00530,LOT_013,False,24.53,23.8305,24.8153,25.0678,11.8584,12.0935,12.2284,12.945,4.6154,4.5748,4.6568,4.7496,25.20018,1.5765234491575406,-0.0839695724606838,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.28042271169535105,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,1.218746276186044,False,3.6609250000000007,5.277299999999999,False,0.18239837892237282,False,False,False,False,False,,26.0,False,25.22581,0.0096896465089586,False,12.878241,0.0054495873981051934,False,4.6360803,0.0004255573961469879,False,False,No issues detected.,
C_00531,LOT_013,False,21.8887,22.5326,23.0128,23.8552,11.5066,11.6492,12.008,12.8638,4.513,4.3367,4.396,4.3219,25.20018,1.5765234491575406,-0.8531303487548677,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.362047016499404,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.4742537638437392,False,3.6609250000000007,5.277299999999999,False,0.12901002502051717,False,False,False,False,False,,25.7,False,23.472885,0.0065297578599717975,False,12.395604,0.005183362038930254,False,4.4203053,0.0005805920282999644,False,False,No issues detected.,
C_00532,LOT_013,False,24.2071,23.7209,25.2851,24.3845,13.0873,13.4205,13.5629,13.6321,4.4604,4.5762,4.4441,4.4863,25.20018,1.5765234491575406,-0.5173916064717475,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.4102676803103651,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.17650425949246826,False,3.6609250000000007,5.277299999999999,False,0.1264398094086489,False,False,False,False,False,,23.0,False,24.967184,0.008654750463697644,False,14.129324,0.004922388606601287,False,4.591724,0.00010780499246385331,False,False,No issues detected.,
C_00533,LOT_013,False,21.4687,22.1019,22.3603,22.5182,12.2463,12.6767,12.8125,13.857,4.2071,4.0919,4.2032,4.3279,25.20018,1.5765234491575406,-1.7011989269383785,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.6363428792073025,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.45050347102125243,False,3.6609250000000007,5.277299999999999,False,0.07587416221887289,False,False,False,False,False,,35.4,False,23.048523,0.00657377048068576,False,13.334357,0.004567064317067462,False,4.304412,0.0014757770008511023,False,False,No issues detected.,
C_00534,LOT_013,False,23.5462,23.0121,23.3391,23.4349,11.3055,11.2894,11.8484,12.2393,4.1131,4.2319,4.2596,4.0309,25.20018,1.5765234491575406,-1.1197296183214576,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.989810296673425,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-1.6261429657344753,False,3.6609250000000007,5.277299999999999,False,0.08029678619920644,False,False,False,False,False,,34.5,False,24.175062,0.00807612624698215,False,12.176996,0.00616386271582709,False,4.1681952,-0.00044239411354065245,False,False,No issues detected.,
C_00535,LOT_013,False,23.124,22.8689,24.0332,24.3968,11.7733,12.7221,12.7907,12.6918,4.4005,4.3246,4.3842,4.4306,25.20018,1.5765234491575406,-0.509589629275295,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.5349457902222718,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.043977625542974214,False,3.6609250000000007,5.277299999999999,False,0.1742564716027376,False,False,False,False,False,,20.7,False,24.006956,0.00790316736433241,False,14.145284,0.009883220132191981,False,4.3896537,0.0004517616854773612,False,False,No issues detected.,
C_00536,LOT_013,False,24.6358,24.8606,26.9987,26.3111,12.1984,12.252,13.239,12.8271,4.3937,4.6597,4.5326,4.4613,25.20018,1.5765234491575406,0.7046644314701765,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.3989387897298066,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.0775447060654278,False,3.6609250000000007,5.277299999999999,False,0.16729666402805365,False,False,False,False,False,,22.5,False,25.783592,0.00640966822306314,False,12.869254,0.0042864868905809145,False,4.6383166,-0.00014849561585320335,False,False,No issues detected.,
C_00537,LOT_013,False,23.8129,23.3442,24.2128,24.6764,11.7782,11.3892,12.4748,12.6149,4.7826,4.6695,4.6256,4.6079,25.20018,1.5765234491575406,-0.33223736715105323,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.6122476256832524,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.6578435273615859,False,3.6609250000000007,5.277299999999999,False,0.15547973318137986,False,False,False,False,False,,22.7,False,24.440527,0.007613381682501894,False,12.560886,0.00813671099344889,False,4.754164,0.0005879459646013033,False,False,No issues detected.,
C_00538,LOT_013,False,25.7363,25.0567,26.5136,26.6709,11.2921,11.895,12.2832,12.9186,4.7417,4.6417,4.7205,4.6885,25.20018,1.5765234491575406,0.9328881221436448,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.3069606630109548,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.9768891276103616,False,3.6609250000000007,5.277299999999999,False,0.12968468303346442,False,False,False,False,False,,26.7,False,26.04041,0.006831313112046988,False,12.581661,0.004768480724758575,False,4.71853,0.0005335429032643625,False,False,No issues detected.,
C_00539,LOT_013,False,22.9531,24.5328,25.3441,25.1683,11.9653,12.4818,12.3879,12.9157,4.7035,4.915,4.7095,4.7174,25.20018,1.5765234491575406,-0.02022171000186327,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.30987581675395703,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,1.0912863713720158,False,3.6609250000000007,5.277299999999999,False,0.13966648010182997,False,False,False,False,False,,27.1,False,24.81556,0.0019636068556043718,False,13.11376,0.00438861107296414,False,4.8348265,-0.000556760629018148,False,False,No issues detected.,
C_00540,LOT_013,False,25.946,26.0398,26.7936,26.6133,12.7495,13.0769,13.6592,13.4185,3.8092,3.9425,3.8026,3.9497,25.20018,1.5765234491575406,0.8963520338090368,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.19555152875684909,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-1.947563595265498,False,3.6609250000000007,5.277299999999999,False,0.021083702981752994,False,False,False,False,False,,40.2,False,27.000835,0.006673857074313696,False,13.846186,0.005342261695861815,False,3.951885,6.51735067367561e-05,False,False,No issues detected.,
C_00541,LOT_013,False,25.7787,24.8156,25.1397,25.3484,11.9117,12.2989,12.6518,12.6907,4.1055,4.128,4.1157,4.0693,25.20018,1.5765234491575406,0.09401699675270134,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.5360515381937563,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-1.4741410916705424,False,3.6609250000000007,5.277299999999999,False,0.13378845737112616,False,False,False,False,False,,30.6,False,25.969076,0.008010251087612576,False,12.97111,0.004668127388424346,False,4.1803985,0.00036387822363111627,False,False,No issues detected.,
C_00542,LOT_013,False,24.2923,24.2553,25.2249,24.8054,12.8521,13.0484,13.8375,13.6891,4.6021,4.4364,4.6129,4.5741,25.20018,1.5765234491575406,-0.2504117526516732,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.4675655297417814,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.524050211128228,False,3.6609250000000007,5.277299999999999,False,0.1480578803946142,False,False,False,False,False,,22.0,False,24.999126,0.005165461349487316,False,13.719693,0.004661758221520312,False,4.5352807,0.0006866715590159105,False,False,No issues detected.,
C_00543,LOT_013,False,25.2229,25.5817,26.0602,26.4078,12.461,12.2448,12.4634,12.9957,4.6855,4.7884,4.5724,4.5888,25.20018,1.5765234491575406,0.7660019269902567,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.22945778246425044,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.5822384285433285,False,3.6609250000000007,5.277299999999999,False,0.15690990091622148,False,False,False,False,False,,23.5,False,26.880894,0.009022178522745759,False,13.0636835,0.00568669104046292,False,4.7728972,-0.00010765803125169689,False,False,No issues detected.,
C_00544,LOT_013,False,22.0831,23.1633,22.9016,23.1016,13.0239,13.2063,13.6108,13.394,4.4006,4.3748,4.4918,4.5386,25.20018,1.5765234491575406,-1.3311441711326484,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.17092350575562673,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.38352764526183314,False,3.6609250000000007,5.277299999999999,False,0.10364764181055297,False,False,False,False,False,,30.9,False,24.040155,0.006089273685879181,False,13.9123125,0.004902864636315236,False,4.4895406,0.0007968095620473256,False,False,No issues detected.,
C_00545,LOT_013,False,22.9535,24.0065,24.9156,25.4514,10.7093,11.4722,11.5225,12.2348,3.9545,3.9499,4.029,4.0677,25.20018,1.5765234491575406,0.15935062693437668,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.9943338111022212,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-1.4804745030898723,False,3.6609250000000007,5.277299999999999,False,0.02487893476196179,False,False,False,False,False,,36.1,False,24.484661,0.0033205632103814084,False,12.394876,0.0064074689335293184,False,4.0065246,0.00039322613080342635,False,False,No issues detected.,
C_00546,LOT_013,False,24.2384,26.4283,25.9601,27.0058,12.7891,12.5422,13.0643,13.7014,3.9158,3.9117,3.9347,3.8378,25.20018,1.5765234491575406,1.145317566297466,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.4799298025138235,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-2.390506556404924,False,3.6609250000000007,5.277299999999999,False,0.03829251108027498,False,False,False,False,False,,43.0,False,27.091549,0.0046058952755398215,False,13.366639,0.005725271786583799,False,3.9324248,0.00014392210907406155,False,False,No issues detected.,
C_00547,LOT_013,False,27.0851,26.6162,26.632,26.8511,11.9372,11.8437,12.6044,13.5424,4.5505,4.4849,4.6904,4.4595,25.20018,1.5765234491575406,1.0471902596071214,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.3200989593630329,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.07041961821868352,False,3.6609250000000007,5.277299999999999,False,0.1207226522978076,False,False,False,False,False,,27.7,False,27.505417,0.0061751171535915856,False,12.97162,0.007832775041792127,False,4.5488563,0.0004441406832800994,False,False,No issues detected.,
C_00548,LOT_013,False,27.0146,28.9259,28.5274,28.8645,11.118,11.988,13.1134,13.8911,4.2791,4.3735,4.2915,4.2257,25.20018,1.5765234491575406,2.3243041528866137,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.6706210663232903,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.8550501254309875,False,3.6609250000000007,5.277299999999999,False,0.025344050476572066,False,False,False,False,False,,43.1,False,29.337893,0.002861059252421071,False,13.467899,0.010277078628540041,False,4.3764133,2.0231564839681385e-05,False,False,No issues detected.,
C_00549,LOT_013,False,24.3209,24.6906,24.5741,25.6522,12.0689,12.5138,13.1723,12.9721,4.4187,4.5588,4.6436,4.5893,25.20018,1.5765234491575406,0.28671949043418954,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.25318110257971393,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.5842176196118681,False,3.6609250000000007,5.277299999999999,False,0.2010624815535818,False,False,False,False,False,,19.8,False,25.540617,0.0059028957578870994,False,13.281002,0.0053277919769287125,False,4.5659003,4.930781788296349e-05,False,False,No issues detected.,
C_00550,LOT_013,False,24.8168,25.2064,25.2442,25.7289,12.1663,12.1139,12.7682,13.2826,4.8807,4.8678,4.8693,4.9477,25.20018,1.5765234491575406,0.33537084417141794,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.05894139300721066,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,2.002901777541902,False,3.6609250000000007,5.277299999999999,False,0.10292154957214616,False,False,False,False,False,,36.5,False,26.149885,0.006551980400085459,False,12.869254,0.005245514668358702,False,4.972618,0.0007279034932454434,False,False,No issues detected.,
C_00551,LOT_013,False,23.6923,25.0678,24.7739,23.8692,12.0658,12.0192,11.842,12.6612,4.3909,4.4611,4.4487,4.34,25.20018,1.5765234491575406,-0.8442500495068733,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.5657056883380861,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.4026070471625647,False,3.6609250000000007,5.277299999999999,False,0.17504102586176734,False,False,False,False,False,,23.3,False,25.176582,0.0007554328918457149,False,12.831623,0.0056418269263373505,False,4.450907,-7.0783122380575e-05,False,False,No issues detected.,
C_00552,LOT_013,False,23.4407,23.7332,23.5011,24.002,12.0378,11.7114,12.3389,12.3971,4.5562,4.5578,4.6935,4.6281,25.20018,1.5765234491575406,-0.7600140680687507,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.8311857240369789,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.7378028465306334,False,3.6609250000000007,5.277299999999999,False,0.1675689812741229,False,False,False,False,False,,23.5,False,24.664383,0.006466548156738281,False,12.59453,0.006132847955491812,False,4.6253853,0.0004693422529432488,False,False,No issues detected.,
C_00553,LOT_013,False,25.341,24.7703,26.4839,26.3383,12.6045,13.485,13.8587,14.7999,4.173,4.2587,4.2026,4.2642,25.20018,1.5765234491575406,0.7219175842948526,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,1.584169935854356,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.7026524131533475,False,3.6609250000000007,5.277299999999999,False,0.06582436254040103,False,False,False,False,False,,34.9,False,25.965094,0.008297177865770135,False,14.803197,0.009154145187801789,False,4.242466,-0.00011273629930284394,False,False,No issues detected.,
C_00554,LOT_013,False,23.0761,23.8442,23.9296,24.6434,11.5992,12.1815,12.9411,12.8761,4.1971,4.1722,4.1464,4.2561,25.20018,1.5765234491575406,-0.3531695010927562,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.34968274372736186,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.7347153084637071,False,3.6609250000000007,5.277299999999999,False,0.14913900609070402,False,False,False,False,False,,23.7,False,24.528456,0.004751775932312007,False,12.794424,0.0042564170625474735,False,4.246371,0.0005150749471452492,False,False,No issues detected.,
C_00555,LOT_013,False,23.6121,22.9094,23.4041,23.6331,11.627,12.2629,12.5021,12.6127,4.6733,4.5885,4.7944,4.6852,25.20018,1.5765234491575406,-0.9940099532534158,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-0.6144591216262196,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.9638264665579912,False,3.6609250000000007,5.277299999999999,False,0.14697766020929215,False,False,False,False,False,,25.9,False,24.25787,0.009364373058742936,False,12.7815075,0.0036014409171210384,False,4.6538205,0.00045361468527052275,False,False,No issues detected.,
C_00556,LOT_013,False,22.5299,23.2383,23.4697,24.2019,12.0911,12.0402,12.5731,13.3604,4.9114,4.9293,4.9329,4.8804,25.20018,1.5765234491575406,-0.6332160809491669,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.13714793135395012,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,1.7365026597163113,False,3.6609250000000007,5.277299999999999,False,0.0714244806240375,False,False,False,False,False,,35.9,False,24.131105,0.006200037659539125,False,12.9858675,0.00656713541878594,False,4.937622,5.7792154947919646e-05,False,False,No issues detected.,
C_00557,LOT_013,False,25.7412,25.7746,27.2147,27.6928,11.8465,11.9226,12.5624,12.0247,4.5016,4.1867,4.4277,4.3484,25.20018,1.5765234491575406,1.581086536538356,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,-1.2055316736555635,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.3693566372110797,False,3.6609250000000007,5.277299999999999,False,0.12330410789719132,False,False,False,False,False,,32.0,False,26.942299,0.0081090200636122,False,12.699219,0.005393185763888895,False,4.3308544,0.001001072332594129,False,False,No issues detected.,
C_00558,LOT_013,False,21.7338,22.0603,22.2142,23.29,11.9574,12.4463,12.8501,13.4278,4.4412,4.2176,4.3725,4.3462,25.20018,1.5765234491575406,-1.2116407155382043,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.20490012524302711,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.3780650779126599,False,3.6609250000000007,5.277299999999999,False,0.13085342356826068,False,False,False,False,False,,28.6,False,23.09789,0.007205492040846072,False,13.157154,0.004936486689249669,False,4.3800364,0.001128030236562093,False,False,No issues detected.,
C_00559,LOT_013,False,23.756,24.8242,24.4282,24.9319,12.7408,12.9898,13.712,14.0989,4.7328,4.5948,4.6724,4.6662,25.20018,1.5765234491575406,-0.17017190587514805,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.8795069103908038,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,0.8886172059534411,False,3.6609250000000007,5.277299999999999,False,0.13079557593437935,False,False,False,False,False,,25.9,False,25.20091,0.0026160456127590523,False,13.645013,0.004550089274512392,False,4.6723394,0.0005384683291117335,False,False,No issues detected.,
C_00560,LOT_013,False,26.4962,25.5833,25.6399,27.3479,11.8371,12.5168,12.9213,13.2748,4.3282,4.3663,4.4729,4.4014,25.20018,1.5765234491575406,1.3623140214931113,False,19.241349999999994,31.059975000000005,False,13.223965000000002,0.9948017345437646,0.05110063466396469,False,10.783325000000001,15.533324999999998,False,4.44171,0.2526284641980727,-0.15956238394575717,False,3.6609250000000007,5.277299999999999,False,0.16174734900506166,False,False,False,False,False,,28.3,False,27.002275,0.009853996298048222,False,13.171724,0.004548085551791721,False,4.3860645,0.00013725367652045461,False,False,No issues detected.,
C_00561,LOT_014,False,22.5143,22.9126,23.8294,23.4614,10.6185,10.63,10.8587,10.5687,4.4064,4.4383,4.3707,4.3915,27.4969225,10.45631570988871,-0.38594114905917953,False,18.543775000000004,30.814524999999996,False,11.7788725,3.1598586837102753,-0.3829831081493264,False,8.323424999999997,13.461925000000003,False,4.704865,0.43321959407707766,-0.7233398587789793,False,3.472174999999999,5.84205,False,0.2720460651938732,False,False,False,False,False,,17.4,False,23.83312,0.006392502403259269,False,11.027056,0.002757331530253087,False,4.5195236,0.0005640529208713114,False,False,No issues detected.,
C_00562,LOT_014,False,22.264,22.6283,22.1387,22.6664,10.5985,10.8115,10.7577,11.127,4.1928,4.3033,4.2742,4.0943,27.4969225,10.45631570988871,-0.4619717531512267,False,18.543775000000004,30.814524999999996,False,11.7788725,3.1598586837102753,-0.20629799154010814,False,8.323424999999997,13.461925000000003,False,4.704865,0.43321959407707766,-1.4093660774987236,False,3.472174999999999,5.84205,False,0.20119982956608828,False,False,False,False,False,,26.7,False,23.459549,0.005772562154134119,False,11.062352,0.0017420290311177533,False,4.2516336,-0.0003587941381666404,False,False,No issues detected.,
